216413,52,1
162500,52,5
55065,52,5
61757,53,4
95006,53,4
85154,53,1
238272,54,5
238270,54,2
27151,55,3
224574,55,1
193363,55,1
151490,56,3
149425,57,4
17561,58,1
174577,58,3
7050,59,5
234119,60,5
77234,61,5
190088,61,4
118146,61,4
88275,62,5
21168,62,2
236132,63,3
236132,63,4
236131,63,2
236131,63,2
236132,63,3
235755,64,1
88185,64,3
215203,64,2
233650,65,3
239714,65,4
44923,65,1
237510,66,3
237512,66,3
237510,66,3
237510,66,2
219575,67,4
227522,67,1
163131,67,2
49093,67,4
56866,68,1
238431,68,5
210211,68,3
237992,68,4
35215,69,2
106940,69,5
17248,69,5
51380,69,3
110031,69,3
79900,70,2
79902,70,2
176163,70,5
119054,71,4
88265,71,4
119051,71,4
116934,72,3
19215,72,3
116937,72,3
208072,72,3
18624,73,4
83084,73,5
83081,73,4
44608,73,4
166377,74,2
46312,75,2
29543,75,2
74420,75,5
95118,75,1
129495,76,5
210969,76,5
236283,76,4
235884,76,2
202773,77,2
23500,77,5
208275,77,5
97106,78,2
98758,79,4
66949,79,2
80340,80,2
80340,80,2
140880,81,3
111595,82,5
12975,82,4
21811,82,1
73152,82,4
239382,83,4
239380,83,5
239383,83,3
194741,84,5
107721,84,5
168567,84,4
233649,85,1
62576,86,1
167804,86,3
80511,86,3
4131,86,4
122625,87,3
132331,87,4
220812,87,1
88320,88,4
170430,89,3
142267,90,3
117402,90,2
138492,90,5
155401,91,4
118145,91,4
71718,91,2
76423,92,4
55362,93,2
142664,93,4
235097,94,3
235097,94,3
235097,94,4
235095,94,5
235096,94,5
34434,95,5
20158,95,1
106180,96,4
106182,96,4
106180,96,2
106183,96,3
106184,96,5
27958,97,2
27958,97,2
18436,98,2
12906,98,5
6135,98,2
224382,99,3
129218,99,5
129219,99,5
236969,100,1
181885,100,3
66354,101,3
177065,101,4
126513,101,2
181838,101,2
204407,102,3
177692,103,4
91809,104,3
116820,104,3
91806,104,2
91807,104,4
28566,105,1
22472,105,3
104025,106,4
95555,106,5
95452,106,1
89146,106,1
224383,107,2
224382,107,2
224382,107,3
224382,107,1
129218,107,2
27957,108,2
27956,108,2
27956,108,2
27955,108,3
27957,108,2
213766,109,4
25279,109,5
126638,109,1
144447,109,3
187165,110,3
201544,110,2
186553,110,2
126677,110,1
33692,111,2
239954,111,2
175304,111,3
160748,111,5
40935,112,5
40935,112,5
235190,112,4
145707,112,1
235889,112,5
86876,113,3
68374,113,1
171797,113,1
184809,113,2
67159,114,3
23937,114,2
14441,114,3
105344,114,3
36373,115,1
235273,115,2
212138,115,5
238760,115,1
22078,116,1
87198,116,2
161888,117,3
16950,117,5
106182,118,3
171974,118,4
163390,119,1
70872,119,3
28302,119,2
75060,119,2
9122,120,3
74906,120,5
84965,120,5
162286,120,3
13188,121,3
13185,121,2
13185,121,3
13186,121,5
174966,122,1
174968,122,5
192874,123,1
239460,124,4
72483,124,3
44327,124,1
50887,124,2
84357,124,1
236519,125,3
236515,125,2
236517,125,3
236515,125,4
236518,125,2
25475,126,4
116836,127,5
22553,127,4
71716,128,2
118147,128,3
158289,129,5
189722,129,5
89538,129,1
5033,130,1
47267,130,2
5030,130,2
23393,130,5
233197,131,3
237042,131,1
238387,131,5
226400,132,2
8547,132,5
137100,132,4
130604,132,1
147212,133,2
119809,133,4
94297,133,1
145103,133,4
173905,134,1
194844,134,5
3356,134,2
103531,134,4
25797,135,3
109005,135,4
77295,135,4
36832,135,4
134961,136,3
44725,136,4
215224,136,2
156685,136,1
26243,136,1
237805,137,1
237808,137,2
237806,137,2
189237,138,1
90797,138,3
20748,138,2
126106,139,1
71701,139,4
140295,139,1
228578,139,2
235563,140,2
148202,140,4
234338,140,3
223109,140,1
235998,141,1
235999,141,3
235995,141,2
235998,141,4
235997,141,4
111116,142,5
143706,142,3
111545,142,3
150230,143,4
150232,143,5
117307,143,1
219862,143,5
239329,144,2
104355,145,3
83805,146,5
16374,146,4
237096,147,5
233392,147,3
236306,147,3
233391,147,4
208018,148,4
235265,148,5
38884,148,5
21757,148,1
129218,149,4
224382,149,4
129217,149,2
128477,150,2
72033,150,3
157910,150,1
106374,150,4
159184,151,4
236358,152,3
208022,153,1
239696,153,2
42022,153,2
15376,153,3
135580,153,4
197366,154,3
110047,154,4
221708,154,1
103618,155,2
37128,155,4
16516,155,5
77337,155,3
223319,156,1
223316,156,5
225623,156,5
236581,156,5
71115,157,1
88313,158,5
88311,158,2
88313,158,3
88311,158,5
88314,158,4
124644,159,5
38717,159,1
13176,159,4
236130,160,2
236130,160,2
236134,160,2
236133,160,4
236134,160,2
221743,161,4
233940,162,1
235105,162,1
123140,163,1
68006,163,5
178174,163,2
177973,163,4
207597,164,5
103257,164,4
94468,165,5
94469,165,3
94469,165,3
87563,166,2
68590,166,3
123141,166,5
61996,167,1
62639,167,5
61995,167,5
8077,168,3
81885,168,1
52041,168,1
19926,168,4
15454,168,5
16134,169,1
14682,169,3
142916,170,3
66498,170,5
42771,171,5
23176,172,2
21591,172,1
30396,172,3
18209,172,3
110940,172,5
47536,173,2
5136,173,3
236132,174,2
194443,175,2
146409,175,4
84087,175,2
237096,176,4
50745,177,1
144923,178,1
26979,178,5
107344,178,5
199816,179,1
1250,179,2
146897,179,5
202729,179,5
237458,180,3
148519,181,1
42016,181,4
90798,182,4
22298,182,5
3308,182,2
240247,183,4
48358,184,5
28301,184,5
144336,185,1
236390,185,5
179231,185,1
233981,185,4
236180,185,4
14409,186,5
28269,186,2
29858,186,4
16923,186,4
12010,186,2
16402,187,4
237162,188,2
9190,188,4
15375,188,4
11507,189,4
5580,189,3
6810,189,2
16570,190,1
133647,190,2
215727,191,5
14894,191,1
209990,191,2
223760,192,2
190680,192,3
121056,193,1
232245,193,3
58898,194,2
176614,195,1
41601,195,2
236543,196,1
51440,196,2
42914,197,3
97840,198,4
235827,198,2
234884,198,1
97844,198,3
21968,199,2
236463,200,4
239533,200,1
236290,200,5
239528,200,1
233903,200,5
90107,201,1
46567,201,2
52622,201,1
13187,202,4
13189,202,3
58407,203,4
24134,203,3
146248,203,2
23816,203,3
101464,203,2
162051,204,4
197834,205,3
51061,206,5
54515,206,4
22844,206,3
27769,206,4
168969,207,4
168968,207,5
168967,207,2
168967,207,2
168966,207,1
238754,208,3
123734,209,1
23391,209,1
235224,210,3
116727,211,4
152712,211,4
46969,211,3
78629,211,2
151565,212,4
124500,212,1
171971,213,5
171973,213,2
171971,213,5
56420,214,2
56424,214,1
56423,214,5
209895,214,4
209899,214,4
234182,215,5
201701,216,3
236518,217,2
236516,217,1
236519,217,1
83135,218,2
146335,218,2
180475,218,2
150250,218,4
237071,219,1
240243,219,1
57468,219,5
133852,219,1
240249,219,2
167017,220,1
158053,220,5
106685,220,1
127842,220,4
154378,220,5
177767,221,4
136977,221,1
113760,222,4
113763,222,5
113762,222,2
234461,223,5
41052,223,4
104226,223,4
235332,224,1
31625,224,1
13354,225,1
13188,226,4
13188,226,3
193314,227,2
154974,227,5
90358,228,5
234034,228,1
236296,228,1
195345,228,4
42773,229,1
1292,229,1
19514,229,3
204408,230,3
91136,230,1
140819,230,2
179791,230,1
34815,231,5
18436,231,5
113017,231,3
98043,232,1
348,232,3
147885,233,1
35738,234,1
214156,234,3
76343,234,2
236590,235,1
236591,235,4
236594,235,2
236592,235,5
236594,235,3
238753,236,2
238750,236,3
238752,236,2
238754,236,5
238751,236,2
168967,237,5
168969,237,5
168965,237,5
210520,238,1
80443,238,4
103478,239,3
32280,239,2
68416,239,1
18822,240,3
181231,240,1
68120,241,2
55818,242,2
238526,242,4
47445,242,2
82273,242,1
25765,242,2
234535,243,4
234294,243,3
90355,243,4
94441,243,4
183692,244,5
229943,244,4
237553,245,5
45262,246,2
173909,246,2
205041,246,1
45262,246,1
104355,247,2
104358,247,1
104357,247,1
104357,247,5
91503,248,2
138090,248,4
138092,248,4
138090,248,1
174969,249,1
174969,249,1
174968,249,5
174969,249,2
174966,249,3
40938,250,5
235193,250,3
202925,250,4
235887,250,1
206312,250,1
141926,251,3
71810,251,2
80343,252,4
80342,252,1
80342,252,1
80343,252,4
80344,252,4
34090,253,1
24946,253,1
92357,253,2
32635,253,2
235411,254,2
235413,254,3
235410,254,3
235412,254,1
235411,254,4
42018,255,2
116112,255,2
171326,255,1
46749,256,4
31965,256,1
137719,256,4
19964,256,3
50564,256,3
74530,257,4
74533,257,3
74531,257,5
74530,257,5
236685,258,1
53696,258,1
212965,258,1
66885,259,3
176161,260,3
176164,260,2
176164,260,3
79902,260,5
176164,260,1
70353,261,5
178990,261,4
61564,261,5
53734,261,4
19683,261,5
4931,262,5
123324,262,4
93810,262,5
154638,262,1
22260,262,5
6396,263,3
6398,263,3
6398,263,4
68873,264,5
235895,264,5
86841,264,3
235880,264,1
235924,264,3
30664,265,4
30663,265,3
93638,265,3
123889,265,3
21164,265,2
63639,266,5
82889,266,4
82885,266,2
63639,266,2
232889,266,1
98049,267,2
3125,268,1
34815,268,3
9110,268,1
23149,268,2
101047,269,4
24062,269,4
124396,270,3
165586,270,1
116821,271,5
91809,271,1
235640,272,3
238012,272,4
72971,273,2
200211,273,5
43008,273,3
126922,273,4
84066,273,3
91809,274,4
6736,275,2
178787,276,3
80183,276,3
147585,276,4
199657,277,3
111791,277,4
136489,277,5
153404,277,1
226350,277,4
197622,278,2
70368,278,4
203308,278,3
25034,278,1
126953,278,3
213800,279,3
41427,279,1
93786,279,2
49744,279,4
104881,280,2
225036,281,4
239498,282,4
239490,282,2
18775,282,2
19991,283,4
12135,283,1
20431,283,4
10732,283,2
56519,283,5
176164,284,5
156433,285,2
156430,285,5
1581,285,5
82782,285,1
209148,285,3
168698,286,5
233354,286,1
131571,286,1
234269,286,3
234308,287,3
234305,287,1
234308,287,5
23252,288,2
37411,289,1
120679,289,1
88074,289,5
107648,290,3
39340,290,1
236236,291,5
236236,291,1
236237,291,3
236239,291,3
148517,292,2
142624,292,2
171326,292,5
148519,292,5
83127,293,3
162312,293,5
225140,293,3
147903,293,1
41203,293,2
222136,294,1
20424,294,4
61471,294,2
29907,294,5
234482,294,2
236593,295,4
236594,295,5
236594,295,5
236594,295,4
236593,295,2
206313,296,4
130942,297,3
121783,298,2
145101,298,2
233584,298,2
224383,299,4
129216,299,4
224382,299,2
129215,299,4
149798,300,1
149797,300,4
139493,300,5
139093,300,4
194998,300,3
23878,301,5
33681,301,2
31377,301,3
80356,301,4
234513,302,2
112297,302,3
233963,302,5
185931,302,2
172761,302,5
237805,303,3
237809,303,5
237808,303,1
237805,303,5
230650,304,1
228089,304,1
167187,304,4
167495,304,2
117853,304,2
236451,305,3
70399,305,2
70398,305,1
176142,305,4
67521,305,4
150727,306,1
27983,306,2
27984,306,2
153390,306,5
15565,307,3
226651,307,2
112297,308,4
154635,309,3
13548,310,5
21027,310,1
40243,311,4
117378,312,3
189590,312,1
104922,312,2
80784,313,2
24448,313,3
234557,314,5
239240,314,5
113727,314,4
63935,315,4
190496,315,2
80650,316,3
29494,316,1
70010,316,3
106661,317,1
80996,318,3
48056,318,1
235215,318,4
232901,319,1
49771,320,4
89715,320,4
89568,320,2
85497,321,5
206345,322,2
130398,322,3
156108,323,1
156107,323,1
80814,324,5
7214,324,1
76729,324,1
6396,325,1
6396,325,5
6398,325,4
6399,325,2
16102,326,4
12136,326,2
86992,326,5
21079,326,5
22057,326,4
7796,327,3
27094,327,1
162114,327,5
13186,328,4
13189,328,3
13188,328,2
13189,328,3
82965,329,5
224086,329,5
85367,329,3
13353,330,1
238272,330,2
238274,330,1
13354,330,1
13350,330,2
43134,331,2
9193,331,3
109007,331,1
239680,331,2
46069,331,1
17422,332,4
23508,332,2
236518,333,1
236516,333,4
236517,333,5
236515,333,1
122782,334,4
195045,335,4
183945,335,2
183725,335,1
99527,335,4
170433,336,3
14296,336,5
14296,336,1
76788,336,5
237952,336,5
150202,337,1
89561,338,1
177767,338,3
101928,338,4
44469,338,1
35493,338,2
205169,339,1
21829,339,1
238259,340,1
237266,340,2
120407,341,4
136485,341,1
21273,341,4
38304,341,4
10163,342,5
24948,342,1
33215,342,2
134905,342,2
80342,343,4
80344,343,4
80344,343,1
80342,343,3
60935,344,3
51681,344,3
225829,344,4
53170,344,1
13189,345,3
25328,346,5
25325,346,1
141761,347,4
117123,347,4
2292,347,5
169698,348,4
79608,348,1
131319,349,4
131317,349,1
41427,349,1
234969,350,2
28911,350,3
10150,350,1
10368,350,4
222496,351,4
74869,351,3
49449,352,1
12292,352,4
145533,352,4
55228,352,5
234498,353,4
238811,353,4
238606,353,5
47675,353,3
181201,354,5
155544,354,5
5032,354,3
238754,355,3
238750,355,2
238750,355,1
238751,355,1
238754,355,1
74534,356,5
118330,357,4
116929,357,1
106438,357,4
99667,358,5
79497,358,4
80305,359,5
233330,359,3
41022,360,4
27523,361,3
42077,361,3
187392,361,5
5384,361,2
146877,362,4
113691,363,3
235412,364,4
211420,365,5
117554,365,3
239603,366,3
235654,366,5
29078,367,5
221100,367,4
200280,367,3
140109,367,2
29839,367,5
190085,368,1
190086,368,5
190085,368,1
13189,369,1
13185,369,4
13187,369,4
97448,370,2
237871,370,5
237999,371,5
224381,372,5
129216,372,5
129217,372,4
129219,372,3
233439,373,3
126139,373,4
59106,373,4
62728,373,3
94469,374,1
4817,375,4
9056,375,4
131386,376,1
57784,376,2
64440,376,5
34044,376,5
19081,376,1
65122,377,4
95097,377,5
102316,378,4
136765,378,5
38178,378,3
76372,378,5
79169,379,2
179958,379,1
179955,379,1
104122,380,2
70189,380,3
32190,380,1
25796,381,4
239682,381,1
31691,382,3
127597,382,5
179155,383,4
99813,383,4
36680,384,3
149640,384,4
233999,385,3
233995,385,4
233999,385,5
238270,386,5
13350,386,2
132257,387,3
225731,387,4
176608,387,1
162663,387,5
105852,388,5
235458,388,2
236197,388,2
235812,388,5
31331,389,1
11076,389,2
90122,390,5
129220,390,2
135685,391,5
184664,391,5
238272,392,3
13352,392,1
238273,392,2
238271,392,4
235143,393,2
236451,393,3
233199,393,5
167188,394,1
137133,394,5
214610,394,2
230654,394,3
237457,395,4
237456,395,3
237457,395,1
237457,395,4
237455,395,1
162348,396,4
175882,396,1
195621,396,2
237513,397,4
78850,398,2
33215,398,2
22694,398,2
136578,398,1
13841,398,2
239991,399,3
136975,399,5
131908,400,2
13353,401,3
13350,401,1
238270,401,3
238272,401,2
239336,402,1
239270,402,4
239269,402,5
239327,402,5
239309,402,3
120721,403,3
10281,403,4
33746,404,2
210895,404,3
57624,404,2
213179,404,4
38520,404,1
239719,405,1
186365,405,3
177631,406,4
155749,406,2
38364,407,4
223763,407,2
40615,407,1
82536,407,1
160535,407,1
189252,408,5
77358,408,3
227248,408,1
236519,409,2
153417,410,4
223928,410,2
16847,411,5
175391,411,1
208016,411,3
42594,411,5
32014,412,5
10908,412,3
43127,412,5
88310,413,3
88311,413,3
88314,413,1
88312,413,1
89225,414,2
6043,414,3
19830,414,4
46889,414,2
16564,414,3
32873,415,3
156958,415,2
206409,415,3
237458,416,5
237458,416,2
27957,417,1
2560,418,4
2564,418,3
35216,418,4
35219,418,4
194268,418,1
237807,419,1
119994,420,1
13380,420,1
153712,420,2
207336,420,5
11567,420,4
9220,421,1
34528,422,1
26411,422,3
150388,423,1
203108,423,3
80352,423,5
203003,423,4
235095,424,3
235099,424,5
177570,425,5
229541,425,4
240261,426,5
236443,426,2
75345,426,1
103422,427,4
52891,427,3
238398,428,2
238393,428,5
228205,428,2
238394,428,2
238390,428,3
33352,429,3
69002,429,5
52729,430,1
2742,431,3
55310,431,3
108105,431,1
2741,431,3
194997,432,1
14126,432,1
194997,432,5
182228,432,5
1974,432,1
113862,433,2
172339,433,3
179356,433,5
70262,434,1
187768,434,5
239343,435,4
239280,435,1
239288,435,3
239252,435,2
239278,435,4
34235,436,3
187150,436,3
145848,436,3
41175,437,1
93813,437,3
39812,437,1
10163,437,2
41863,437,4
17590,438,5
17791,438,2
65920,439,3
126785,439,1
65921,439,1
132536,439,1
101324,439,2
239580,440,3
239582,440,4
238166,440,2
233581,441,3
76592,441,5
58605,441,1
239993,442,2
133447,442,3
53160,442,4
50747,443,1
129215,444,4
129219,444,4
238238,445,4
238239,445,4
238236,445,1
238235,445,2
238235,445,1
186200,446,3
219535,446,1
87643,446,5
231671,447,5
27685,447,4
137074,447,5
146354,447,2
125180,448,5
66946,448,3
52882,448,2
10886,448,4
23758,449,5
23755,449,3
36972,450,5
40761,450,2
236708,451,2
236707,451,3
69597,452,3
93859,452,5
88073,452,1
69599,452,4
88072,452,3
87496,453,5
94338,453,1
46574,453,4
102812,453,4
139954,454,3
187644,454,2
52834,454,5
59766,454,4
238697,455,5
66887,456,2
90005,456,1
161790,456,4
91504,457,5
91503,457,1
153693,458,3
30582,458,3
3662,458,1
164460,458,5
3162,459,1
6041,459,1
74189,460,5
183612,460,2
63752,460,4
188115,461,3
215301,461,5
54979,461,1
174709,461,1
127163,462,2
239682,463,3
12910,464,2
53085,464,4
163055,464,1
161715,464,4
166845,465,4
232871,466,1
155442,466,1
118377,467,4
83495,467,3
14782,467,3
57372,468,1
76076,468,2
22024,468,3
27218,468,5
102695,469,1
172298,469,2
139090,470,4
115075,470,1
194999,470,5
182227,470,2
151205,471,1
198343,471,5
205530,471,2
96588,471,5
58223,472,1
66858,472,5
35396,472,5
102096,472,1
129635,473,1
61490,473,4
56578,473,3
239950,473,4
236767,474,5
45963,474,2
239559,474,1
236985,474,5
195474,474,3
34430,475,4
111122,475,3
240286,475,2
233517,475,2
52990,476,2
169496,476,1
179380,476,1
155236,476,4
79786,476,3
13351,477,1
13353,477,1
238270,477,5
13353,477,5
238270,477,3
237031,478,4
238643,478,2
232029,478,4
127065,479,4
91072,479,3
99638,479,1
164347,479,2
19839,480,1
134054,481,5
71711,482,2
182290,482,5
70708,482,4
16609,482,3
235656,483,3
222321,484,5
106326,484,1
240290,485,4
240290,485,2
240294,485,5
240294,485,4
150783,486,2
200792,486,1
60560,486,3
143367,486,5
64968,486,4
236757,487,1
105853,487,2
105850,487,4
105852,487,1
236759,487,3
77726,488,5
135392,489,2
14147,489,2
189084,490,3
145038,490,1
155824,491,4
118347,491,1
91839,491,4
4246,492,5
98757,492,2
125823,492,4
46245,492,1
128989,492,5
116821,493,5
91807,493,3
226932,494,5
221271,494,4
63641,494,5
160167,495,3
135164,496,1
48162,497,5
3100,497,4
144523,497,1
60083,498,3
12357,498,2
12357,498,2
234305,499,1
234305,499,1
238166,500,4
238167,500,1
238169,500,2
239580,500,4
238169,500,4
24622,501,5
236686,501,4
196493,501,3
162312,502,2
203104,502,3
162313,502,1
41200,502,1
147900,502,4
183143,503,5
108779,503,3
212964,503,5
151979,503,4
93340,503,4
135394,504,2
22602,504,2
42401,504,2
219882,504,4
44215,504,5
233027,505,4
237245,506,3
237245,506,3
237034,507,5
181228,507,3
104357,508,3
226490,509,1
118446,509,1
187609,509,1
99576,509,5
75430,510,2
235996,511,3
235997,511,4
235998,511,2
235996,511,5
130502,512,2
9552,512,4
18092,512,1
237263,513,4
238016,513,5
237263,513,5
198087,513,3
237264,513,2
236358,514,2
239980,514,3
154386,514,4
239987,514,4
234339,514,2
168968,515,5
168968,515,5
168966,515,2
168968,515,1
21146,516,4
21146,516,4
21146,516,1
21145,516,1
21148,516,3
23758,517,2
23759,517,3
214700,518,1
69084,518,3
61318,519,3
78072,519,4
34050,519,1
190424,520,1
82057,520,4
205040,520,3
235882,521,1
68871,521,5
210969,521,1
109471,521,4
22502,521,3
16218,522,1
22380,522,4
14351,522,3
124526,523,1
124527,523,4
236282,523,3
45645,524,2
27956,525,1
27956,525,1
27957,525,5
71997,526,1
96208,526,4
38349,526,3
56544,526,3
120386,527,3
29815,527,4
120389,527,4
72290,527,3
235654,528,4
239392,529,1
239236,530,2
156106,531,4
156109,531,3
166171,532,1
67157,532,2
190704,532,4
105329,533,5
15766,533,4
23757,534,2
23759,534,2
107470,535,2
217167,535,3
141123,536,5
185608,536,4
215936,536,3
224846,536,4
181659,536,2
181227,537,4
238640,537,5
237033,537,2
237034,537,3
235938,537,3
236491,538,3
234920,538,4
187025,538,5
238696,539,5
238697,539,1
238697,539,4
64775,540,4
233525,541,4
89011,541,4
67470,542,1
190485,542,5
88288,543,5
19576,543,2
21165,543,4
156096,543,1
237265,544,4
237266,544,3
238255,544,5
238256,544,5
238259,544,2
118182,545,3
115935,545,2
99223,545,2
235849,546,5
11601,547,4
40832,547,1
14594,547,2
58770,547,3
70044,548,5
56677,548,1
56676,548,2
238239,549,5
238235,549,1
238238,549,3
238429,550,3
238818,550,4
238747,550,3
237864,551,3
166527,552,5
140431,552,4
54861,552,4
45842,552,5
125146,553,4
8730,553,4
47106,554,1
105854,554,5
236758,554,3
207347,555,5
47368,555,3
233194,555,3
120647,555,3
239239,556,1
47035,556,2
235592,556,2
41727,556,4
239244,556,3
92754,557,4
218097,557,4
60045,557,3
101718,558,1
16657,559,3
183886,559,5
17281,559,4
120332,559,5
92468,559,1
236130,560,1
236132,560,2
228205,561,1
14025,562,2
155764,562,3
174900,562,3
150455,562,2
236090,563,1
234872,563,4
238050,563,5
233173,563,3
236726,563,2
67132,564,3
154377,564,5
157237,564,5
157239,564,3
10423,564,5
237799,565,2
134932,565,4
235509,565,2
91364,566,5
176799,566,3
233047,566,2
234992,566,4
195052,567,1
132557,567,5
88267,567,1
119052,567,5
136901,568,1
114720,568,3
136401,568,2
238011,569,1
237033,569,1
237673,569,5
122315,570,1
91806,571,3
91806,571,5
116822,571,4
118149,572,1
155404,572,2
71719,572,4
79112,573,1
5004,573,2
204477,574,1
240242,575,5
57469,575,4
237632,575,3
237632,575,2
229992,576,2
155552,576,5
103244,576,4
35332,576,2
108815,576,2
234515,577,5
31363,577,2
31360,577,5
5729,577,3
68085,577,2
64928,578,2
79750,578,2
116540,578,4
116540,578,2
180826,579,5
44672,579,1
217990,579,5
182971,579,5
170760,579,4
107964,580,5
81235,580,1
240290,581,1
240290,581,5
239354,582,5
239252,582,1
237616,582,4
239268,582,1
237615,582,2
101926,583,2
53164,583,3
204509,583,4
57677,583,4
101927,583,3
124269,584,5
48141,584,2
54527,584,1
69780,584,5
167526,585,5
60770,585,1
44246,585,5
66659,585,5
170119,586,3
89228,586,1
89226,586,4
93818,587,4
93818,587,4
179783,588,3
198086,589,1
238018,589,5
176161,590,5
79903,590,5
176163,590,5
79902,590,5
129872,591,2
21146,592,4
21146,592,2
21145,592,4
21148,592,2
72807,593,4
7780,593,4
98914,594,3
28730,594,1
177630,594,3
129868,594,4
239571,594,4
63206,595,1
16373,595,4
82484,595,5
240247,596,1
240244,596,5
57469,596,1
99040,597,1
57239,597,3
123232,597,1
123143,598,2
216193,599,1
87465,599,4
114586,599,1
155779,599,3
82036,599,2
37993,600,2
36524,600,1
49086,600,4
89604,600,4
237263,601,2
93787,602,2
121314,602,2
129366,602,1
121312,602,2
80769,603,4
89933,603,3
99394,603,1
237510,604,1
119110,605,5
158491,605,2
81288,605,1
56102,605,4
233998,606,4
233995,606,2
233996,606,4
164439,607,2
76592,607,4
235244,608,4
73220,608,5
122123,608,4
234057,608,4
171293,608,3
235220,609,1
233394,609,4
237098,609,4
235224,609,1
237327,609,5
99387,610,4
145353,610,5
79289,611,1
79286,611,5
79286,611,4
79286,611,5
79287,611,4
23756,612,1
23757,612,5
23756,612,2
23757,612,1
235097,613,2
19951,614,3
123729,614,3
239031,614,2
110621,615,3
106841,615,1
94642,615,1
160694,615,3
121954,615,3
89282,616,2
61796,616,3
48083,616,3
55489,617,1
12379,618,1
73984,618,3
236517,619,4
18972,620,4
232934,620,4
150013,621,1
104357,622,1
104358,622,3
104358,622,1
24994,623,2
103511,624,1
80953,624,3
173190,624,5
176889,624,2
149043,624,1
80305,625,2
42566,625,1
21423,625,1
83283,625,5
80307,625,4
61392,626,1
183978,626,2
45633,626,3
225656,627,2
9247,627,5
237544,628,3
237543,628,5
237541,628,5
239383,629,1
227821,630,5
67065,630,1
190516,630,1
236196,631,3
172885,632,1
113730,632,5
172162,632,2
164237,633,4
79288,634,1
79286,634,2
79286,634,3
79285,634,4
160952,635,4
27839,635,4
3483,635,3
181635,636,1
226680,636,3
213456,636,5
68932,637,1
39590,637,2
195942,637,4
141029,637,1
235016,638,4
235015,638,3
235016,638,3
94797,638,1
94798,638,2
1313,639,3
41378,639,5
88608,639,5
140454,639,5
91114,640,2
28748,640,5
13632,640,2
87432,640,2
52522,640,2
207328,641,2
55893,641,3
165649,642,1
103005,642,5
108541,642,1
127840,643,5
214554,644,4
26109,645,4
152212,645,3
128455,645,2
5541,645,2
20915,645,5
25368,646,1
107883,646,5
230142,647,1
42917,648,4
58723,648,2
116958,648,2
239382,649,2
239382,649,2
168665,650,4
200863,650,5
222198,650,2
239870,651,5
35364,651,3
235277,651,4
234943,652,4
234942,652,1
234942,652,4
4678,653,2
75330,653,4
137122,653,2
238697,654,5
238697,654,3
238696,654,3
238699,654,1
238699,654,1
146595,655,3
135415,655,5
113470,656,3
133357,656,1
42913,656,2
187377,656,1
52939,657,4
97449,657,4
39434,657,5
114985,658,4
22647,658,5
226704,658,4
5896,658,4
224634,659,3
55170,659,2
219815,659,4
151517,659,3
189651,660,1
215442,660,4
111311,660,3
9579,660,1
67384,660,2
237403,661,4
237416,661,5
239550,661,5
41649,662,2
9402,662,4
1511,662,4
182963,662,5
222470,663,5
127507,663,4
220693,664,3
93815,664,2
17744,665,3
134701,665,1
116149,665,3
11872,665,5
63142,665,4
94797,666,5
235016,666,4
228939,667,5
116403,667,4
143052,668,1
94826,668,2
167244,669,2
55970,669,3
171374,669,5
28805,669,1
187657,670,4
223957,670,5
33645,670,3
174193,670,3
154911,670,5
42018,671,3
148517,671,4
171329,671,4
202287,672,3
95599,672,2
